xh,yxsh,zym,xkmlm,pyfsm,xslbm,sznj,pyccm,ldfsm,xsdqztm,xsccm,szbh,rxny,sfyxj,sfygjxj,xqh,xz
201626021,000356,9105,,,001,2016,,,01,,管物1601,201609,1,1,01,01
201602023,000312,5392,,,001,2016,,,01,,物大珩1601,201609,1,1,01,01
201633052,000916,980401,,,001,2016,,,01,,商英1603,201609,1,1,03,01
201644098,000301,5029,,,001,2016,,,01,,化高1601,201609,1,1,01,01
201606045,000317,5814,,,001,2016,,,01,,能动1603,201609,1,1,01,01
201673056,000916,980401,,,001,2016,,,01,,商英1603,201609,1,1,03,01
201625017,000352,6110,,,001,2016,,,01,,土木1601,201609,1,1,01,01
201646041,000317,5813,,,001,2016,,,01,,能动1601,201609,1,1,01,01
201682034,000914,980101,,,001,2016,,,01,,应化1601,201609,1,1,03,01
201613164,000916,980404,,,001,2016,,,01,,运动1601,201609,1,1,03,01
201675014,000352,6110,,,001,2016,,,01,,土木1603,201609,1,1,01,01
201676048,000317,5816,,,001,2016,,,01,,能动1606,201609,1,1,01,01
201642045,000914,980102,,,001,2016,,,01,,盘化工1604,201609,1,1,03,01
201663073,000912,980503,,,001,2016,,,01,,电商1603,201609,1,1,03,01
201605028,000352,6107,,,001,2016,,,01,,土港1601,201609,1,1,01,01
201656147,000317,5816,,,001,2016,,,01,,能动1606,201609,1,1,01,01
201612147,000914,980102,,,001,2016,,,01,,盘化工1601,201609,1,1,03,01
201653087,000912,980502,,,001,2016,,,01,,人资1602,201609,1,1,03,01
201695027,000352,6107,,,001,2016,,,01,,土港1602,201609,1,1,01,01
201638019,000353,7891,,,001,2016,,,01,,电气1602,201609,1,1,01,01
201622443,000914,980105,,,001,2016,,,01,,化生1602,201609,0,1,03,01
201625127,000352,6103,,,001,2016,,,01,,土海1601,201609,1,1,01,01
201656154,000316,5702,,,001,2016,,,01,,CL材成1601,201609,1,1,01,01
201607017,000351,7902,,,001,2016,,,01,,运力1601,201609,1,1,01,01
201672448,000914,980105,,,001,2016,,,01,,化生1602,201609,1,1,03,01
201664012,000301,5056,,,001,2016,,,01,,化精1601,201609,1,1,01,01
201655041,000352,6131,,,001,2016,,,01,,土交1602,201609,1,1,01,01
201657036,000351,7903,,,001,2016,,,01,,运英1602,201609,1,1,01,01
201652064,000914,980103,,,001,2016,,,01,,资源1602,201609,1,1,03,01
201634114,000301,5051,,,001,2016,,,01,,化艺1601,201609,1,1,01,01
201645051,000352,6102,,,001,2016,,,03,,土环1601,201609,0,0,01,01
201688010,000353,7891,,,001,2016,,,01,,电气1601,201609,1,1,01,01
201632084,000911,980601,,,001,2016,,,01,,海技1602,201609,1,1,03,01
201664117,000301,5050,,,001,2016,,,01,,化工1601,201609,1,1,01,01
201645060,000307,6211,,,001,2016,,,01,,建环1601,201609,1,1,01,01
201647013,000351,7901,,,001,2016,,,01,,运船1601,201609,1,1,01,01
201612095,000915,980202,,,001,2016,,,01,,环生1602,201609,1,1,03,01
201664218,000301,5052,,,001,2016,,,01,,化电1601,201609,1,1,01,01
201608029,000353,7806,,,001,2016,,,01,,电自1604,201609,1,1,01,01
201632093,000915,980202,,,001,2016,,,01,,环生1602,201609,1,1,03,01
201684216,000301,5050,,,001,2016,,,01,,化工1602,201609,1,1,01,01
201822011,000312,530503,,,001,2018,,,01,,物应1801,201809,1,1,01,01
201757025,000351,7902,,,001,2017,,,01,,运力1702,201709,1,1,01,01
201840033,000356,9101,,,001,2018,,,01,,管经1802,201809,1,1,01,01
201892058,000363,981001,,,001,2018,,,01,,过控国1801,201809,1,1,03,01
201747035,000351,7903,,,001,2017,,,01,,运英1702,201709,1,1,01,01
201840046,000356,9110,,,001,2018,,,01,,管经1806,201809,1,1,01,01
201812270,000914,980100,,,001,2018,,,01,,石化1807,201809,1,1,03,01
201737045,000351,7905,,,001,2017,,,01,,运航1701,201709,1,1,01,01
201870047,000356,9110,,,001,2018,,,01,,管经1805,201809,1,1,01,01
201810052,000356,9103,,,001,2018,,,01,,管信1802,201809,1,1,01,01
201842035,000363,981002,,,001,2018,,,01,,应化国1801,201809,1,1,03,01
201768016,000353,7891,,,001,2017,,,01,,电气1703,201709,1,1,01,01
201842079,000914,980100,,,001,2018,,,01,,石化1809,201809,1,1,03,01
201788014,000353,7891,,,001,2017,,,01,,电气1701,201709,1,1,01,01
201699028,000308,7003,,,001,2016,,,01,,软件1601,201609,1,1,02,01
201740018,000357,630101,,,001,2017,,,01,,人文广1701,201709,1,1,01,01
201710022,000357,6302,,,001,2017,,,01,,人文管1701,201709,1,1,01,01
201668028,000353,7806,,,001,2016,,,01,,电自1604,201609,1,1,01,01
201639228,000308,7002,,,001,2016,,,01,,软网1603,201609,1,1,02,01
201608031,000353,7808,,,001,2016,,,01,,电信1604,201609,1,1,01,01
201609324,000308,7003,,,001,2016,,,01,,软件1601,201609,1,1,02,01
201678030,000353,7808,,,001,2016,,,01,,电信1602,201609,1,1,01,01
201659327,000308,7003,,,001,2016,,,01,,软件1606,201609,1,1,02,01
201638135,000353,7808,,,001,2016,,,01,,电信1603,201609,1,1,01,01
201659420,000308,7003,,,001,2016,,,01,,软件1608,201609,1,1,02,01
201648053,000353,7807,,,001,2016,,,01,,电计1601,201609,1,1,01,01
201639035,000308,7001,,,001,2016,,,01,,软日1604,201609,1,1,02,01
201628068,000353,7801,,,001,2016,,,01,,电医1601,201609,1,1,01,01
201609139,000308,7001,,,001,2016,,,01,,软日1604,201609,1,1,02,01
201618076,000353,7803,,,001,2016,,,01,,电计日1602,201609,1,1,01,02
201629043,000300,70101,,,001,2016,,,01,,国际软1603,201609,1,1,02,01
201669047,000300,70101,,,001,2016,,,01,,国际软1603,201609,1,1,02,01
201619051,000329,8101,,,001,2016,,,01,,微集1602,201609,1,1,01,01
201629054,000329,8101,,,001,2016,,,01,,微集1601,201609,1,1,01,01
201619154,000329,8102,,,001,2016,,,01,,微电1601,201609,1,1,01,01
201669029,000308,7003,,,001,2016,,,01,,软件1609,201609,1,1,02,01
201659060,000352,6115,,,005,2016,,,01,,国际土1601,201609,1,0,01,01
201639080,000310,6402,,,007,2016,,,07,,外日1602,,0,0,01,01
201700003,000353,7807,,,001,2018,,,01,,电计1802,201709,1,1,01,01
